frame,time_ps,n_selected_molecules,total_ke_J,avg temperature_K,total_ke_kJ_per_mol
478,4780.0,4,2.8968600384853986e-19,249.78418866480962,
479,4790.0,7,5.916577474915996e-19,291.521062630493,
480,4800.0,4,3.1087573054523096e-19,268.05520839184265,
481,4810.0,7,6.334039477121711e-19,312.0902121103772,
482,4820.0,8,6.367087677756828e-19,274.50374001805824,
483,4830.0,6,5.359794084920196e-19,308.1018295962075,
484,4840.0,7,6.914863126191855e-19,340.7085016697907,
485,4850.0,7,6.616838070450708e-19,326.0242384604418,
486,4860.0,9,7.561264694678619e-19,289.7672870239726,
487,4870.0,4,3.1505755046880936e-19,271.6610177263507,
488,4880.0,6,4.634992319400818e-19,266.43740247215555,
489,4890.0,3,2.5466319992479985e-19,292.78064263106427,
490,4900.0,3,2.3584418341585103e-19,271.1448360096063,
491,4910.0,5,3.9731008985892874e-19,274.06716824508493,
492,4920.0,2,1.291173425862854e-19,222.66502510997393,
493,4930.0,7,5.827106401025017e-19,287.11265208470536,
494,4940.0,3,2.0740011280072224e-19,238.4433177839658,
495,4950.0,4,2.7530669571506496e-19,237.38550951578446,
496,4960.0,4,3.624021997289496e-19,312.4843389981895,
497,4970.0,8,6.642844140330599e-19,286.39240625632783,
498,4980.0,8,6.586403058428746e-19,283.9590664223486,
499,4990.0,8,6.966892169638585e-19,300.36306293524797,
500,5000.0,4,3.0378738401577147e-19,261.9432220918011,
501,5010.0,6,4.856087146728966e-19,279.146793865701,
502,5020.0,5,3.7388338694640923e-19,257.90727124666535,
503,5030.0,5,4.4555035542598735e-19,307.3436274058603,
504,5040.0,4,3.26842608039678e-19,281.8227825496404,
505,5050.0,6,5.988133212920432e-19,344.2212087881118,
506,5060.0,8,7.2776980211150075e-19,313.76281066415515,
507,5070.0,4,2.6806369334667693e-19,231.14016992032705,
508,5080.0,4,3.9205785375090887e-19,338.05517563091945,
509,5090.0,6,4.986224826618497e-19,286.6276143297146,
510,5100.0,3,2.8998809023387745e-19,333.39288691534887,
511,5110.0,4,3.649438519241377e-19,314.67589994006755,
512,5120.0,6,5.555848141313041e-19,319.37177999305993,
513,5130.0,5,4.2527774295208377e-19,293.3594431742806,
514,5140.0,4,3.625092100953736e-19,312.57660958496564,
515,5150.0,3,2.3771152023717113e-19,273.2916718096599,
516,5160.0,8,7.625826840563128e-19,328.77166051562256,
517,5170.0,4,3.2346551755151524e-19,278.9108579263355,
518,5180.0,4,3.790385800871445e-19,326.8291976205742,
519,5190.0,6,5.172909263976569e-19,297.3589625486671,
520,5200.0,6,4.979043245883924e-19,286.21478911130924,
521,5210.0,6,5.342686410313947e-19,307.11841385992915,
522,5220.0,5,4.883048276157284e-19,336.83594945339775,
523,5230.0,4,3.257166789594286e-19,280.8519407482834,
524,5240.0,6,4.1470859350886663e-19,238.39064408992897,
525,5250.0,7,5.231879089456969e-19,257.7846665879089,
526,5260.0,4,3.3104105044180895e-19,285.44292475582216,
527,5270.0,5,4.089922399100216e-19,282.12559380546776,
528,5280.0,6,5.819290914385241e-19,334.5154961678673,
529,5290.0,7,5.440273816169211e-19,268.05267244692226,
530,5300.0,2,2.410907548954971e-19,415.76505461854583,
531,5310.0,4,3.1405975270856806e-19,270.80065823130315,
532,5320.0,2,1.2114452155292073e-19,208.91576137799223,
533,5330.0,4,3.658099099150266e-19,315.4226657130663,
534,5340.0,4,3.9426089724822883e-19,339.9547683805197,
535,5350.0,7,5.215954139427106e-19,257.00001391079525,
536,5360.0,7,6.2155244549240805e-19,306.2507508077565,
537,5370.0,5,5.278401094076715e-19,364.1076523450524,
538,5380.0,8,6.213395526902803e-19,267.8776226538769,
539,5390.0,8,6.304959942797713e-19,271.8252319672415,
540,5400.0,4,2.8558672322862e-19,246.2495495377795,
541,5410.0,8,6.997098655635721e-19,301.66535274161953,
542,5420.0,5,3.7048975805289037e-19,255.56632324493793,
543,5430.0,6,5.170206464392564e-19,297.2035951066217,
544,5440.0,5,4.0292337072262697e-19,277.9392470826104,
545,5450.0,5,3.1825956383086807e-19,219.5375845023526,
546,5460.0,4,3.3444775290373933e-19,288.38038255209386,
547,5470.0,7,6.3204836720539825e-19,311.4222917265219,
548,5480.0,5,4.333874396516849e-19,298.9535664208746,
549,5490.0,2,2.160786453287473e-19,372.6312517290389,
550,5500.0,4,3.2756092192009746e-19,282.4421547231095,
551,5510.0,5,4.093739107557732e-19,282.38887291809743,
552,5520.0,5,4.315376096731533e-19,297.6775412785707,
553,5530.0,4,3.5601550849226696e-19,306.9773608645773,
554,5540.0,3,2.0664373844330112e-19,237.5737309316024,
555,5550.0,5,3.696126730371677e-19,254.9613041107532,
556,5560.0,4,2.811192736245824e-19,242.39745361350106,
557,5570.0,5,3.8957140784443207e-19,268.7289734199413,
558,5580.0,2,2.1000011369675503e-19,362.14872187395895,
559,5590.0,6,4.488872604515586e-19,258.03787241877546,
560,5600.0,4,3.2025704887414845e-19,276.14432887493007,
561,5610.0,3,2.492557534560552e-19,286.5638211484958,
562,5620.0,6,5.476333900186813e-19,314.8009918654205,
563,5630.0,3,2.38875730499965e-19,274.6301385728165,
564,5640.0,5,4.764700160997702e-19,328.67221698930484,
565,5650.0,2,1.8634424343040706e-19,321.35377642861994,
566,5660.0,2,1.8958825134625242e-19,326.9481225448742,
567,5670.0,3,2.5794236633622226e-19,296.550627652512,
568,5680.0,7,6.079910192769703e-19,299.5687773224594,
569,5690.0,8,7.364619276862896e-19,317.510239786769,
570,5700.0,7,6.415327551914664e-19,316.0954306752141,
571,5710.0,7,6.608734868247538e-19,325.6249782247746,
572,5720.0,6,5.440323611480135e-19,312.73098028306697,
573,5730.0,6,5.02473792212147e-19,288.8414969901071,
574,5740.0,6,4.944791027808034e-19,284.2458382729549,
575,5750.0,3,2.243170892974034e-19,257.8923911150772,
576,5760.0,4,3.986186749940744e-19,343.7122988244024,
577,5770.0,6,4.337089832304819e-19,249.31280778412952,
578,5780.0,6,4.452039347321394e-19,255.9205534039561,
579,5790.0,3,2.679235672524514e-19,308.02579335900697,
580,5800.0,7,6.242899729180686e-19,307.5995828098592,
581,5810.0,6,4.917412350631869e-19,282.67200532410465,
582,5820.0,4,3.8582245419069883e-19,332.67865001540406,
583,5830.0,3,2.4511600395336115e-19,281.8044428005903,
584,5840.0,4,3.0344725874779563e-19,261.6499462242167,
585,5850.0,4,3.3967492107618834e-19,292.88755218964513,
586,5860.0,6,4.081131288889875e-19,234.5993142660108,
587,5870.0,7,6.0512760299710035e-19,298.1579174795856,
588,5880.0,3,3.34056508214897e-19,384.05737137964223,
589,5890.0,3,2.572128321717357e-19,295.7118983757152,
590,5900.0,6,4.3002808219820934e-19,247.19688257387466,
591,5910.0,3,2.526152525267353e-19,290.426162849702,
592,5920.0,4,3.321994570569374e-19,286.4417705842699,
593,5930.0,5,4.380827141555034e-19,302.19239830619574,
594,5940.0,3,2.326330902854184e-19,267.453113332149,
595,5950.0,5,4.2553106612475016e-19,293.53418720005703,
596,5960.0,3,2.2418362623981454e-19,257.73895159268096,
597,5970.0,4,3.690669495341152e-19,318.23107546671304,
598,5980.0,3,2.681404843473371e-19,308.2751781403851,
599,5990.0,5,4.52513270336457e-19,312.14669287273904,
600,6000.0,5,3.342965194534338e-19,230.59998419199874,
601,6010.0,9,7.202086056422346e-19,276.0026294214247,
602,6020.0,9,7.439470198942028e-19,285.0998058512949,
603,6030.0,6,4.986173629207353e-19,286.62467130321124,
604,6040.0,7,5.651637586892195e-19,278.4669687700896,
605,6050.0,7,6.09737083356296e-19,300.42909641400183,
606,6060.0,6,5.614110236416522e-19,322.7209120330378,
607,6070.0,5,4.691787090592707e-19,323.6426244257114,
608,6080.0,6,5.379814775677247e-19,309.25269684116046,
609,6090.0,3,2.8545515428717186e-19,328.1814708180337,
610,6100.0,3,2.600467069241454e-19,298.9699414356919,
611,6110.0,6,5.497450934808124e-19,316.01488122374076,
612,6120.0,5,4.416906936078054e-19,304.6812067629101,
613,6130.0,8,6.2237623590853595e-19,268.32456705770426,
614,6140.0,3,2.7357830639629138e-19,314.52692175499584,
615,6150.0,5,4.152207716363055e-19,286.42207681991476,
616,6160.0,3,2.17801264475646e-19,250.40129157989156,
617,6170.0,7,5.657588182847958e-19,278.7601659881879,
618,6180.0,7,6.66401174501495e-19,328.3485754264423,
619,6190.0,4,3.2930940487851537e-19,283.9497988321118,
620,6200.0,6,5.093980655393692e-19,292.82183885947796,
621,6210.0,2,1.2986032584187856e-19,223.94631220858648,
622,6220.0,4,4.2714429341417543e-19,368.30875277304483,
623,6230.0,5,4.202566729039832e-19,289.8958753345317,
624,6240.0,7,6.127949067736762e-19,301.9357443633448,
625,6250.0,8,7.06454506569227e-19,304.5731644050262,
626,6260.0,8,6.373640526114109e-19,274.78625244334313,
627,6270.0,8,6.026370315788734e-19,259.81441973807125,
628,6280.0,8,7.111538295627839e-19,306.5991797554834,
629,6290.0,4,3.909972058246025e-19,337.14062305257,
630,6300.0,4,2.7795455361097113e-19,239.66864721467869,
631,6310.0,5,3.898557288672537e-19,268.92509997093066,
632,6320.0,8,6.597999617937682e-19,284.4590279616981,
633,6330.0,6,5.670902406125051e-19,325.9855470389174,
634,6340.0,5,4.380701633307351e-19,302.1837406629815,
635,6350.0,6,5.656723849892401e-19,325.1705084297657,
636,6360.0,5,4.527780280084668e-19,312.32932449295447,
637,6370.0,6,5.404724352876587e-19,310.684596311175,
638,6380.0,5,4.68762971212101e-19,323.35584566671594,
639,6390.0,5,4.544176988453729e-19,313.4603804479756,
640,6400.0,3,2.8359297646296313e-19,326.04056620273724,
641,6410.0,6,5.361471183751495e-19,308.1982357659502,
642,6420.0,5,4.1896694539500555e-19,289.0062126372697,
643,6430.0,4,3.513741791460201e-19,302.97533567289906,
644,6440.0,6,5.006734423658154e-19,287.80658581109634,
645,6450.0,7,5.57732000686399e-19,274.80519978391453,
646,6460.0,5,3.9627311465214046e-19,273.3518557833105,
647,6470.0,6,5.467387043365835e-19,314.2866917053762,
648,6480.0,5,4.2144535230691694e-19,290.7158343696244,
649,6490.0,3,2.052785822865698e-19,236.00424112319047,
650,6500.0,6,4.207663601931839e-19,241.8728842079892,
651,6510.0,6,5.312914504873028e-19,305.4070088336204,
652,6520.0,5,4.230661190227534e-19,291.8338501349751,
653,6530.0,4,3.0247798788857036e-19,260.81418428904703,
654,6540.0,3,3.274738414876259e-19,376.489425185588,
655,6550.0,4,2.968424725604426e-19,255.95491388853267,
656,6560.0,3,2.632611247044202e-19,302.66548638946415,
657,6570.0,7,6.604132697677651e-19,325.3982204986014,
658,6580.0,5,3.870159279753657e-19,266.9661862441336,
659,6590.0,5,4.716961662585394e-19,325.37918330853955,
660,6600.0,6,4.940418606195178e-19,283.9944944568786,
661,6610.0,6,4.947179848026825e-19,284.38315695877094,
662,6620.0,7,6.172218885496421e-19,304.11700276323364,
663,6630.0,6,4.73303061141137e-19,272.07302515846783,
664,6640.0,4,3.1311991446097126e-19,269.9902748125901,
665,6650.0,5,4.23350049997323e-19,292.0297076280606,
666,6660.0,7,5.357517632697441e-19,263.97511736592895,
667,6670.0,2,1.6498813168195256e-19,284.5248031592605,
668,6680.0,4,3.219665157032615e-19,277.61833099890794,
669,6690.0,7,5.592612354900341e-19,275.55868295363103,
670,6700.0,6,4.884350321439835e-19,280.7714711761812,
671,6710.0,7,6.859565004205904e-19,337.98385767566396,
672,6720.0,2,1.7586453164925815e-19,303.2813375125586,
673,6730.0,5,3.6904137026283176e-19,254.5672156202535,
674,6740.0,3,2.4958771537871147e-19,286.94547042123344,
675,6750.0,3,2.583799625919823e-19,297.0537223792421,
676,6760.0,5,4.550945051013697e-19,313.92724594866667,
677,6770.0,4,3.3092465535984135e-19,285.34256211928596,
678,6780.0,3,2.2559818230734986e-19,259.36523538481487,
679,6790.0,3,2.553985091933488e-19,293.62601141713895,
680,6800.0,4,3.136314665427879e-19,270.4313648894968,
681,6810.0,7,5.726019953108348e-19,282.1319298953745,
682,6820.0,5,4.437192447258167e-19,306.08051494748497,
683,6830.0,3,2.6842221092756974e-19,308.5990729521644,
684,6840.0,6,5.178308508690201e-19,297.66933215398234,
685,6850.0,6,4.436306619116702e-19,255.01617493948416,
686,6860.0,7,6.197525260802721e-19,305.3638961660321,
687,6870.0,8,6.926218723866263e-19,298.60951193218443,
688,6880.0,11,9.040201228698242e-19,283.45415999363297,
689,6890.0,12,1.017537929626661e-18,292.4602072713575,
690,6900.0,6,5.309407882142002e-19,305.20543450781327,
691,6910.0,4,3.8008480253169553e-19,327.7313117061816,
692,6920.0,4,2.867619106320258e-19,247.26286474179014,
693,6930.0,4,3.4903499598430576e-19,300.9583553548141,
694,6940.0,5,3.8617356329769343e-19,266.3851174323113,
695,6950.0,5,3.8452547567211514e-19,265.24825551993865,
696,6960.0,8,6.602136343648864e-19,284.63737428526383,
697,6970.0,6,4.2239099749041585e-19,242.80678897331532,
698,6980.0,7,6.642662887627177e-19,327.29667648351176,
699,6990.0,7,6.2842656539225595e-19,309.6377608593431,
700,7000.0,5,5.287126246818355e-19,364.70951924082044,
701,7010.0,3,2.454508213928944e-19,282.18937499785943,
702,7020.0,2,1.3833075710395438e-19,238.5537131346241,
703,7030.0,3,2.9429815288071107e-19,338.34807051428555,
704,7040.0,4,3.3626622917829933e-19,289.94837898551725,
705,7050.0,3,2.6204951398058117e-19,301.2725243657048,
706,7060.0,4,2.859177110114915e-19,246.53494653212562,
707,7070.0,6,5.230215156570742e-19,300.65312834592856,
708,7080.0,3,2.5651377468735506e-19,294.90820746327296,
709,7090.0,2,1.8483959529182654e-19,318.7589854512978,
710,7100.0,6,5.10190665286572e-19,293.27745604995494,
711,7110.0,4,4.0206395185674736e-19,346.68301772153745,
712,7120.0,6,5.758418020002401e-19,331.0162852215108,
713,7130.0,4,3.3117107823112905e-19,285.55504230871634,
714,7140.0,7,5.674623696144506e-19,279.5995382367084,
715,7150.0,4,3.36053600228186e-19,289.76503788831155,
716,7160.0,7,5.555696880936419e-19,273.7397871066492,
717,7170.0,4,3.5948136808297863e-19,309.96582739175096,
718,7180.0,6,5.302039860608528e-19,304.781891946476,
719,7190.0,5,3.4633467594148604e-19,238.90398538346886,
720,7200.0,5,4.2175947255599443e-19,290.932516627011,
721,7210.0,5,5.0706554290638015e-19,349.7772168543511,
722,7220.0,6,5.043989880341604e-19,289.9481744961742,
723,7230.0,6,4.866422678606322e-19,279.7409204740762,
724,7240.0,4,3.192586448269879e-19,275.28344660389683,
725,7250.0,4,3.079892503285593e-19,265.56631659368963,
726,7260.0,2,2.103559273177242e-19,362.76232843726496,
727,7270.0,2,1.587941905832492e-19,273.8432477411661,
728,7280.0,4,3.544406725420332e-19,305.6194453461079,
729,7290.0,5,3.8575173019528626e-19,266.09413412531853,
730,7300.0,2,1.9639441200299922e-19,338.6854608696952,
731,7310.0,6,4.754265054864872e-19,273.2936636335332,
732,7320.0,4,3.3944868339239762e-19,292.692476847584,
733,7330.0,7,6.049416862662613e-19,298.06631275850356,
734,7340.0,3,2.2617524922841324e-19,260.02867644752024,
735,7350.0,4,3.301963479632953e-19,284.71457295264355,
736,7360.0,4,3.6351899070380145e-19,313.4473013914552,
737,7370.0,4,3.815538706918471e-19,328.99802805975673,
738,7380.0,4,3.1971489245226855e-19,275.6768499488875,
739,7390.0,4,3.1758242506229257e-19,273.8381120403145,
740,7400.0,4,2.7979494302515926e-19,241.25553843670212,
741,7410.0,4,3.326343217815446e-19,286.8167363436503,
742,7420.0,2,1.4461951840229052e-19,249.39878757897208,
743,7430.0,5,3.9796417502567248e-19,274.51836058581864,
744,7440.0,5,4.752630264659304e-19,327.8396274339651,
745,7450.0,6,5.4754449513190865e-19,314.74989162383946,
746,7460.0,6,5.332886045412175e-19,306.5550507327071,
747,7470.0,7,6.413675352207079e-19,316.01402364277425,
748,7480.0,5,4.0170046717797317e-19,277.0956800047163,
749,7490.0,7,5.344659250079054e-19,263.34156031702463,
750,7500.0,5,4.5002969959697385e-19,310.43350909744606,
751,7510.0,9,7.448070763315241e-19,285.4294017993186,
752,7520.0,10,9.467996633244465e-19,326.5543831454994,
753,7530.0,5,5.039953019079135e-19,347.6593439944434,
754,7540.0,7,5.082504709412768e-19,250.42470583612732,
755,7550.0,5,4.339418515982933e-19,299.33600350497227,
756,7560.0,6,4.647465770048233e-19,267.1544249743184,
757,7570.0,6,5.164942276210365e-19,296.9009890765062,
758,7580.0,7,6.138581812746772e-19,302.4596400001615,
759,7590.0,6,5.187758302663663e-19,298.2125430994778,
760,7600.0,5,4.2586844815359044e-19,293.76691558934584,
761,7610.0,5,4.650891255678573e-19,320.821602268455,
762,7620.0,5,4.218989680616874e-19,291.0287415636637,
763,7630.0,5,4.637806731034631e-19,319.9190229711935,
764,7640.0,3,2.206161710944605e-19,253.63752739663423,
765,7650.0,6,6.224838719221274e-19,357.82796278113796,
766,7660.0,5,4.3304303540523056e-19,298.71599405871586,
767,7670.0,6,4.679546995770931e-19,268.9985787205717,
768,7680.0,6,5.534700212951237e-19,318.1561147422672,
769,7690.0,6,4.846070896390843e-19,278.57102080315883,
770,7700.0,5,4.481298671777332e-19,309.1229919357339,
771,7710.0,6,4.972321007356427e-19,285.8283686711786,
772,7720.0,5,4.298497620262548e-19,296.5132526364704,
773,7730.0,8,7.410116712923567e-19,319.4717670959526,
774,7740.0,5,4.2430857860232744e-19,292.6909070970918,
775,7750.0,3,2.145805419446344e-19,246.69849819378638,
776,7760.0,5,4.0627774245132147e-19,280.25311522839814,
777,7770.0,7,5.651608915671672e-19,278.4655560843419,
778,7780.0,5,4.767813711720268e-19,328.88699180915,
779,7790.0,6,4.943435661280018e-19,284.16792652850376,
780,7800.0,7,7.053429475370482e-19,347.5359301161587,
781,7810.0,6,4.583944993981519e-19,263.5030034806105,
782,7820.0,6,4.2305655070458506e-19,243.1893748707029,
783,7830.0,5,4.631262268523418e-19,319.46758155203116,
784,7840.0,7,6.502201808045934e-19,320.37589105454526,
785,7850.0,6,5.072757874212281e-19,291.6018707772134,
786,7860.0,6,5.173286277482288e-19,297.3806347526835,
787,7870.0,7,5.287394000408075e-19,260.51999218804116,
788,7880.0,9,7.55633118079312e-19,289.57822196781837,
789,7890.0,9,7.630076772779605e-19,292.40434444636884,
790,7900.0,7,6.551136743944938e-19,322.7870087274759,
791,7910.0,7,6.09236452809182e-19,300.1824261900443,
792,7920.0,7,6.437345116406595e-19,317.1802780932417,
793,7930.0,8,6.831889133884054e-19,294.5426878903316,
794,7940.0,10,7.9349984489485e-19,273.6807610026499,
795,7950.0,9,6.259880600967483e-19,239.89487104094036,
796,7960.0,9,7.072369602984335e-19,271.0315582695899,
797,7970.0,7,5.566057436978746e-19,274.25027147361754,
798,7980.0,6,4.5615776436314e-19,262.21724110673875,
799,7990.0,7,6.255904633121057e-19,308.24035924390034,
800,8000.0,8,7.038423213147676e-19,303.44697507285457,
801,8010.0,7,6.746172073595991e-19,332.396771599916,
802,8020.0,10,9.570196040221246e-19,330.07927500973557,
803,8030.0,7,6.107411368924689e-19,300.9238127513505,
804,8040.0,10,8.286363455357405e-19,285.7994580587826,
805,8050.0,7,5.579879988655312e-19,274.93133497191553,
806,8060.0,8,6.159622981239308e-19,265.5593312085609,
807,8070.0,7,6.211182643920217e-19,306.03682149423815,
808,8080.0,9,8.43294422441216e-19,323.1723088932614,
809,8090.0,7,5.650844131050852e-19,278.4278736866567,
810,8100.0,8,7.546139042054077e-19,325.3360868543774,
811,8110.0,11,8.998477647850441e-19,282.14592334469694,
812,8120.0,7,5.198063520743301e-19,256.11850898807063,
813,8130.0,6,5.69178744719365e-19,327.1861005046804,
814,8140.0,9,7.972603995456114e-19,305.53087658809886,
815,8150.0,5,4.017926148532654e-19,277.1592440899795,
816,8160.0,4,3.589769983775274e-19,309.5309303791597,
817,8170.0,7,5.981876903946943e-19,294.73849010794464,
818,8180.0,6,4.808955850867904e-19,276.4375034982055,
819,8190.0,7,5.881726285417573e-19,289.8038780183434,
820,8200.0,5,4.94023406506302e-19,340.7806635770237,
821,8210.0,6,4.977040622079504e-19,286.0996704988479,
822,8220.0,6,4.671067863477464e-19,268.51116518721307,
823,8230.0,10,7.973157197835424e-19,274.9968690651116,
824,8240.0,7,5.835632841287511e-19,287.53276606720885,
825,8250.0,3,2.1016980405219086e-19,241.62757049395327,
826,8260.0,4,3.7248070960403783e-19,321.17461874472303,
827,8270.0,7,6.244062097784004e-19,307.6568549290606,
